name,address,zipCode,biz_id,rating,review_count
Banjara Indian Restaurant,8705  Germantown Ave,19118,banjara-indian-bistro-philadelphia,4.0,19
Bank & Bourbon,1200  Market St,19107,bank-and-bourbon-philadelphia,3.5,173
Bap Philly,1224  South St,19147,bap-philadelphia,4.5,116
Bar,1309  Sansom St,19107,bar-philadelphia,3.0,83
Bar Hygee,1720  Fairmount Ave,19130,bar-hygge-philadelphia,4.0,109
Bar Ly,101 N 11th St,19107,barly-chinatown-philadelphia-3,3.5,207
Bar One,767 S 9th St,19147,the-wishing-well-philadelphia,3.5,177
Barbary,951  Frankford Ave,19125,the-barbary-philadelphia,4.0,183
Barbuzzo Restaurant,110 S 13th St,19107,barbuzzo-philadelphia,4.5,1705
Barcade,1114  Frankford Ave,19125,barcade-philadelphia,3.5,390
Barclay Prime Restaurant,237 S 18th St,19103,barclay-prime-philadelphia,4.5,474
Bardot Cafe,447  Poplar St,19123,bardot-cafe-philadelphia-2,4.5,109
Barnes & Noble Cafe,1700 N Broad St,19121,temple-university-law-school-bookstore-philadelphia,3.5,5
Barone How Ya Doin' Deli,1515  Porter St,19145,barones-how-u-doin-deli-and-grocery-philadelphia,5.0,7
Barry's Buns,8229  Germantown Ave SPC 18 Market at the Fareway,19118,market-at-the-fareway-philadelphia-2,4.0,23
Barry's Steaks & Hoagies,471  Leverington Ave,19128,barrys-steaks-philadelphia,4.5,53
Bayou Cafe,4245  Main St,19127,the-bayou-bar-and-grill-philadelphia,3.0,121
Beefsteak-University of Pennsylvania /Houston Hall,3417  Spruce St,19104,beefsteak-philadelphia-2,4.0,15
Beer Park,1410 W Hunting Park Ave,19140,gloss-nightclub-philadelphia,5.0,1
Beijing Garden,5911  Ridge Ave   chinese,19128,beijing-garden-philadelphia,2.5,20
Beijing Panda Chinese Restaurant,3901  Conshohocken Ave,19131,beijing-panda-philadelphia,1.5,7
Beijing Restaurant,3714  Spruce St,19104,beijing-restaurant-philadelphia,3.0,137
Beijing Restaurant,909 E Cayuga St,19124,beijing-philadelphia,4.5,3
Bekas Food Service,4431  Belgrade St,19137,bekas-food-service-at-polonia-hall-philadelphia,4.5,3
Belfield Deli,1757  Belfield Ave,19141,belfield-deli-philadelphia,5.0,1
Bell's Market,8330  Bustleton Ave   A,19152,bells-market-philadelphia,4.0,60
Bella T ' s Pizza,2900  Levick St,19149,bella-ts-pizza-philadelphia,3.5,12
Bellini Grill,220 S 16th St,19103,bellini-grill-philadelphia,3.0,178
Belmont Center for Comprehensive Treatment,4200  Monument Ave.,19131,belmont-behavioral-health-hospital-philadelphia,1.0,1
Ben & Betsy's,401  Chestnut St,19106,ben-and-betsys-coffee-and-gifts-philadelphia-3,4.5,2
Ben & Jerry's,1726  Sansom St,19103,ben-and-jerrys-philadelphia-20,4.0,11
Ben & Jerry's Ice Cream,218 S 40th St,19104,ben-and-jerrys-philadelphia-2,3.5,24
Ben City Supermarket,5520  Whitaker Ave,19124,pho-viet-philadelphia,3.5,33
Benna's West,1444 S Broad St,19146,bennas-west-philadelphia,3.5,34
Benny The Bum's Crab House and Bar,9991  Bustleton Ave,19115,benny-the-bums-philadelphia,3.0,81
Bentoulis Pizza,1226 E Hunting Park Ave,19124,bentoulis-pizza-philadelphia,4.0,16
Bentoulis Pizza,2347 E Somerset St,19134,bentoulis-pizza-philadelphia-4,4.0,11
Berry Sweet Inc.,901  South St,19147,berry-sweet-frozen-yogurt-philadelphia,4.0,65
Best Cake Bakery,7594  Haverford Ave,19151,best-cake-kosher-bakery-philadelphia,3.5,5
Best China Inn Restaurant,4423  Locust St,19104,best-china-inn-philadelphia-13,3.5,66
Best Deli & Pizza,2616 E Lehigh Ave,19125,best-deli-ii-philadelphia,4.5,5
Best in Town,133 W Chelten Ave,19144,best-in-town-seafood-market-and-deli-philadelphia,3.0,1
Best In Town Pizza,7971  Castor Ave,19152,best-in-town-pizza-philadelphia,3.5,19
Bianca Pizza Tratorria,514  South St,19147,bianca-pizza-and-trattoria-philadelphia,3.0,9
Bibou BYOB,1009 S 8th St,19147,bibou-philadelphia,4.5,323
Big 8 Supermarket,1601  Washington Ave,19146,big-8-supermarket-philadelphia,3.0,28
Big Ass Slices,218  Market St,19106,big-ass-slices-philadelphia,3.0,65
Big Ben Pizza,7266  Rising Sun Ave,19111,big-ben-pizza-philadelphia,3.0,29
Big G's Original Non Stop Pizza,6601  Hegerman St,19135,non-stop-pizza-and-grille-philadelphia,4.0,16
Big Garden,2000 E Ontario St,19134,philly-fusion-and-grill-chicken-bowl-philadelphia,4.0,22
Big Jim Tucker Lounge,5329  Market St,19139,big-jim-tuckers-lounge-philadelphia,4.0,1
Big Lots # 1388,15501  Bustleton Ave,19116,big-lots-philadelphia-somerton-philadelphia,4.5,5
Big Nick's,1311 W Moyamensing Ave,19148,lil-nicks-deli-philadelphia,4.5,10
Bikram Yoga of Philadelphia,1520  Sansom   3rd Floor,19102,bikram-yoga-philadelphia-philadelphia,4.0,109
Bilal's Garden,1525  Wadsworth Ave,19150,bilals-garden-philadelphia,3.5,7
Bill's Old London Pizza Inc.,328  Loney St,19111,bills-old-london-pizza-philadelphia,3.5,11
Bill's Steaks & Hoagies,1312  Sansom St,19107,bills-breakfast-and-lunch-philadelphia-2,4.0,68
Billy Murphy's Irish Saloon,3333  Conrad St,19129,billy-murphys-irish-saloon-philadelphia,4.5,98
Bing Bing,1648 E Passyunk Ave,19148,bing-bing-dim-sum-philadelphia,4.0,245
Birch Tree Catering,4500  Worth St,19124,birchtree-catering-philadelphia-2,5.0,40
Birra Pizza,1700 E Passyunk Ave,19148,birra-philadelphia,4.0,248
Biryan Bowl,219 E Willow Grove Ave,19118,biryani-bowl-indian-cuisine-philadelphia,4.0,45
Bishop's Collar,2349  Fairmount Ave,19130,the-bishops-collar-philadelphia,3.5,207
Bistro La Baia,1700  Lombard St,19146,bistro-la-baia-philadelphia,3.0,125
Bistro La Minette,623 S 6th St,19147,bistrot-la-minette-philadelphia-2,4.5,447
Bistro Romano,120  Lombard St,19147,bistro-romano-philadelphia,4.0,274
Bistro Southeast,1824  South St LOWR,19146,bistro-southeast-philadelphia,4.5,98
Bistro St. Tropez,2400  Market St STE 4th Floor,19103,bistro-st-tropez-philadelphia,3.5,159
Bitar's Specialty Food Market,947  Federal St,19147,bitars-philadelphia-6,4.0,105
BJ's Wholesale Club,2300 W Oregon Ave,19145,bjs-wholesale-club-philadelphia-2,2.0,25
Black & Brew,1523 E Passyunk Ave,19147,black-and-brew-philadelphia,4.0,195
Blackbird Pizzaria,507 S 6th St,19147,blackbird-pizzeria-philadelphia-2,4.0,596
Blarney Stone Tavern,2634 E York St,19125,old-blarney-stone-tavern-philadelphia,4.5,2
Blasius Chocolate Factory,1849 E Venango St,19134,blasius-chocolate-factory-philadelphia,5.0,9
Blaze Pizza,1100 W Montgomery Ave STE C,19122,crisp-kitchen-philadelphia,3.5,14
Blind Pig,702 N 02nd St,19125,the-blind-pig-philadelphia,4.0,174
Blue Bay,7642  City Line Ave,19151,blue-bay-restaurant-philadelphia,3.0,14
Blue Corn,940 S 09TH St,19147,blue-corn-philadelphia,4.5,111
Blue Duck,2859  Holme Ave,19152,the-blue-duck-philadelphia-3,4.0,341
Blue Jay Restaurant,2900 W Girard Ave,19130,blue-jay-restaurant-philadelphia,4.0,4
Blue Nile Falls,720 S 52nd St,19143,blue-nile-falls-philadelphia,4.5,4
Bluestone Lane,1701  Locust St,19103,bluestone-lane-philadelphia,3.5,54
BNY Mellon,1735  Market St,19103,philadelphia-sports-clubs-philadelphia-5,2.5,45
Bo Sing,4006  Market St,19104,bo-sing-philadelphia,4.5,6
Boardwalk Pizza & Philly Steaks,9987  Bustleton Ave,19115,boardwalk-pizza-and-philly-steaks-philadelphia-2,3.5,6
Bob's Bait & Tackle,4863  Ridge Ave,19129,bobs-bait-and-tackle-philadelphia,4.5,7
Bob's Diner,6053  Ridge Ave,19128,bobs-diner-philadelphia,3.5,104
Bodhi Coffee,410 S 2nd St,19147,bodhi-coffee-philadelphia,4.5,141
Bon Chon,1020  Cherry St,19107,bonchon-philadelphia,3.5,268
Bonks Bar & Grille,3467  Richmond St,19134,bonks-bar-philadelphia-2,3.0,11
Bonner's Irish Pub,120 S 23rd St,19103,bonners-irish-pub-philadelphia,3.5,39
Bonnie's Capistrano,1503 S 13th St,19147,bonnies-capistrano-bar-philadelphia,4.5,23
Bop,220 S Broad St,19102,bop-philadelphia,4.0,78
Boston Market,3680  Aramingo Ave,19134,boston-market-philadelphia-8,2.5,5
Boston Market,3901  Chestnut St,19104,boston-market-philadelphia-9,2.5,15
Boston Market,6350  Roosevelt Blvd,19149,boston-market-philadelphia-7,3.0,5
Bottle Bar East,1308  Frankford Ave,19125,bottle-bar-east-philadelphia,4.5,164
Bourbon & Branch,705 N 02nd St,19123,bourbon-and-branch-philadelphia,4.0,179
Bourbon Blue,2  Rector St,19127,bourbon-blue-philadelphia,3.5,214
Boxers,1330  Walnut St,19107,boxers-phl-philadelphia,3.0,20
Brandywine Pizza,532 N 15th St,19130,brandywine-pizza-philadelphia,2.5,64
Brasils/Heat Nightclub,112  Chestnut St,19106,encore-philadelphia,2.5,3
Brauhaus Schmitz,718  South St,19147,brauhaus-schmitz-philadelphia,4.0,586
Bravo Pizza,1323 W Lindley Ave,19141,bravo-pizza-ii-philadelphia,2.0,8
Bravo Pizza and Halal Food,3748  Germantown Ave,19140,bravo-pizza-and-halal-food-philadelphia,2.5,13
Bravo Seafood,3742  Germantown Ave,19140,bravo-seafood-philadelphia-2,3.0,1
Bread Top House,1041  Race St,19107,bread-top-house-philadelphia,4.0,111
Breakin Bread Bakery,4351  Main St,19127,breakin-bread-bakery-philadelphia,4.5,20
Bredenbeck's Bakery,8126  Germantown Ave,19118,bredenbecks-bakery-philadelphia,4.0,148
Breezy's Cafe,1200  Point Breeze Ave,19146,breezys-cafe-philadelphia-2,4.5,96
Brick and Mortar,315 N 12th St,19107,brick-and-mortar-philadelphia,4.0,113
Brick House Bar & Grill,326  Roxborough Ave,19128,hilltown-tavern-philadelphia,4.0,48
Bridesburg Commissary,2551  Orthodox St,19137,bridesburg-commissary-philadelphia,5.0,1
Bridesburg Pizza,4776  Richmond St,19137,bridesburg-pizza-philadelphia,3.5,11
Bridget Foy's South Street Grill,200  South St,19147,bridget-foys-philadelphia,3.5,282
Bridgid's Bar & Restaurant,726 N 24th St,19130,bridgids-philadelphia,4.0,227
Brigantessa Restaurant,1520 E Passyunk Ave,19147,brigantessa-philadelphia,3.5,137
Broad Deli Inc,2200 N Broad St,19132,2200-broad-deli-philadelphia-2,4.5,4
Broad Street Diner,1135 S Broad St,19147,broad-street-diner-philadelphia,3.0,103
Broad Street Ministry,315 S Broad St,19107,broad-street-ministry-philadelphia,5.0,4
Brown Betty Dessert Boutique,722 N 02nd St,19123,brown-betty-dessert-boutique-philadelphia,4.0,174
Brown Sugar Bakery and Cafe,219 S 52nd St,19139,brown-sugar-bakery-and-cafe-philadelphia,4.0,43
Brown's Shoprite,1575 N 52nd St,19131,shoprite-parkside-philadelphia,3.5,20
Brownie's Pub,46 S 2nd St,19106,brownies-pub-philadelphia,3.0,35
Brunic's,2000 S 17th St,19145,brunics-philadelphia,4.0,24
Bubble Time,609 S 3rd St,19147,bubble-time-philadelphia,4.5,8
Bubblefish,909  Arch St,19107,bubblefish-philadelphia-2,4.0,187
Bubby's Brisket & Bugsy's Weiners,103 N 15th St,19102,bubbys-brisket-and-bugsys-weiners-philadelphia,4.0,19
Buckminsters,1200 S 21st St,19146,buckminsters-philadelphia,4.0,39
Bud & Marilyn's,1234  Locust St   Door Entrance 13th & Locust St.,19107,bud-and-marilyns-philadelphia,4.0,405
Buddakan,325  Chestnut St,19106,buddakan-philadelphia,4.0,1072
Bufad,1240  Spring Garden St,19123,bufad-philadelphia,4.0,214
Buffalo Billiards,118  Chestnut St,19106,buffalo-billiards-philadelphia,3.5,183
Buffalo Wild Wings,9701  Roosevelt Blvd,19114,buffalo-wild-wings-philadelphia,2.5,103
Bull Shooter Saloon,14000  Bustleton Ave,19116,the-whiskey-tango-philadelphia,3.0,9
Burger Fi,44 N 12th St,19107,burgerfi-philadelphia-2,3.0,267
Burger King,1600 N Broad St STE 6,19121,pita-chip-philadelphia,4.5,53
Burger King # 13000,1521 S Columbus Blvd,19146,burger-king-philadelphia-14,2.0,18
Burger Lane,2805 N 22nd St,19132,burger-lane-philadelphia,3.5,3
Burger.Org,1901  Chestnut St LOWR,19103,burger-org-philadelphia-2,2.5,62
Burgers at Bellevue,200 S Broad St  MF 18,19102,tavern-on-broad-philadelphia,2.5,191
Burlington Coat Factory,700 E Hunting Park Avenue,19124,marshalls-philadelphia-5,3.5,2
Burlington Coat Factory of PA,424 W Oregon,19148,ross-dress-for-less-philadelphia,3.0,5
Burlington Stores,1563  Franklin Mills Cir,19154,burlington-coat-factory-warehouse-philadelphia-2,2.5,5
Burrito Elito (Terminal C),8500  Essington Ave   C-6,19153,burrito-elito-philadelphia-3,3.0,14
Butcher Boys Meat Market,7342  Frankford Ave,19136,butcher-boys-philadelphia,5.0,4
Butter's Soul Food,2730 W Girard Ave,19130,butters-soul-food-philadelphia-2,3.0,49
Buttercream,2015 E Moyamensing Ave,19148,buttercream-cupcake-truck-philadelphia,3.5,75
Buzz Cafe,1800 N Howard St,19122,buzz-cafe-philadelphia,4.5,37
Byrne's Tavern,3301  Richmond St,19134,byrnes-tavern-philadelphia,4.0,67
C&C; Palm Tree,717 N 02nd St,19123,palm-tree-market-philadelphia,4.5,76
C. J. & Eck's Manayunk,384  Shurs Ln,19128,cj-and-ecks-philadelphia,3.5,31
Cacia's Bakery,1526  Ritner St,19145,cacias-bakery-philadelphia,4.0,51
Cadora Bubble Tea,2601 S Alder St,19148,cadora-philadelphia,5.0,4
Cafe at Williams Hall,255 S 36th St,19104,williams-cafe-philadelphia-2,5.0,1
Cafe Casta Diva,227 S 20th St,19103,caffe-casta-diva-philadelphia,4.0,113
Cafe Chismosa,900 N 04th St,19123,cafe-chismosa-philadelphia,4.5,136
Cafe Fulya,727 S 02nd St,19147,cafe-fulya-philadelphia,4.0,136
Cafe Internet On The Avenue,7601  Ogontz Ave,19150,cafe-internet-on-the-avenue-philadelphia,5.0,2
Cafe La' Maude,816 N 04th St,19123,cafe-la-maude-philadelphia,4.5,685
Cafe Lava,13033  Bustleton Ave,19116,cafe-lava-philadelphia,3.5,33
Cafe Lift,428 N 13th St,19123,cafe-lift-philadelphia,4.0,733
Cafe Light,9825  Bustleton Ave,19115,cafe-light-philadelphia,4.5,6
Cafe Liz,5437 N Lawrence St,19120,cafe-liz-philadelphia,4.0,11
Cafe Mi Quang,3324  Kensington Ave,19134,cafe-mi-quang-philadelphia,5.0,9
Cafe Michelangelo,11901  Bustleton Ave,19116,cafe-michelangelo-philadelphia-2,3.5,65
Cafe Nhan,1620 W Passyunk Ave,19145,cafe-nhan-philadelphia,4.5,65
Cafe Old Nelson,1435  Arch St,19102,cafe-old-nelson-philadelphia,3.5,30
Cafe Roma Bakery,6147  Ridge Ave,19128,cafe-roma-pastry-philadelphia,4.5,29
Cafe Square One,50 S 3rd St,19106,cafe-square-one-philadelphia,4.5,101
Cafe Thanh Truc,1037 S 8th St,19147,cafe-thanh-truc-philadelphia,4.5,14
Cafe Victoria,1318  South Street,19147,cafe-v-and-kitchen-philadelphia-2,3.0,107
Cafe Volo,4360  Main St,19127,volo-coffeehouse-philadelphia,4.5,133
Cafe Walnut,703  Walnut St,19106,cafe-walnut-philadelphia,4.5,67
Cafe Ynez,2025  Washington Ave,19146,cafe-ynez-philadelphia,4.5,140
Caffe Italiano,1871  Cottman Ave,19111,cafe-italiano-philadelphia-3,5.0,5
Caffe Valentino,1245 S 03rd St,19147,caffe-valentino-philadelphia,3.5,59
Cake,8501  Germantown Ave   corner,19118,robertsons-flowers-and-events-philadelphia-2,4.0,19
Cake Like,1306  Frankford Ave,19125,cake-life-bake-shop-philadelphia,4.5,22
Calabash Restaurant and Banquet,6208  Lancaster Ave,19151,calabash-banquet-and-restaurant-philadelphia,5.0,1
Calabria,2147 S 15th St,19145,calabria-imports-philadelphia,4.0,1
California Tortilla,10000  Roosevelt Blvd,19116,california-tortilla-philadelphia,3.5,57
Callahan 's Bar and Grill,2615  South St,19146,callahans-grille-philadelphia,3.5,16
Cameron Seafood,906 N Broad St   South,19130,camerons-seafood-market-philadelphia-2,3.0,27
Campbell's Place,8337  Germantown Ave,19118,campbells-place-philadelphia,4.0,88
Campo's @ Market,214  Market St,19106,campos-deli-philadelphia-2,3.0,360
Cannuli Brother's House,937 S 09th St,19147,cannulis-philadelphia,4.5,23
Cantina Dos Segundos,931 N 02nd St,19123,cantina-dos-segundos-philadelphia,4.0,659
Cantinho Braslero,7536  Castor Ave,19152,cantinho-brasileiro-restaurante-philadelphia,3.0,8
Canton 11/LairKTV/Chatime,1025  Arch St,19107,canton-11-philadelphia,3.5,23
Capital Beer,2661 E Cumberland St,19125,capital-beer-philadelphia,3.5,37
Capital Teas,1804  Chestnut St,19103,capital-teas-philadelphia,2.0,37
Capofitto,233  Chestnut St,19102,capofitto-philadelphia-3,4.0,123
Capogiro,119 S 13th St,19107,capogiro-gelato-philadelphia-3,4.5,734
Capogiro Gelato Artisans,117 S 20th St,19103,capogiro-gelato-philadelphia,4.5,481
Capogiro Gelato Artisans,1625 E Passyunk Ave,19148,capogiro-gelato-philadelphia-4,4.0,90
Capogiro Gelato Artisans,3925  Walnut St,19104,capogiro-gelato-philadelphia-2,4.0,239
Cappuccio's Meats,1019 S 09th St,19147,cappuccios-meats-philadelphia,4.5,28
Cappy Cafe II,6901  Frankford Ave,19135,cappys-cafe-philadelphia,2.5,4
Capriccio Cafe & Espresso Bar,110 N 16th St,19102,capriccio-philadelphia,3.5,68
Capriotti Brother's Fruit and Produce,7132  Frankford Ave,19135,capriotti-bros-philadelphia,5.0,7
Captain Hooks,2226 N Broad St,19102,captain-hooks-philadelphia-7,5.0,6
Carangi Baking Co.,2655 S Iseminger St,19148,carangi-baking-philadelphia,4.5,19
Cardenas Olive Oil & Vinegar Taproom,942 S 9th St,19147,cardenas-oil-and-vinegar-taproom-philadelphia,5.0,30
Caribbean Cuisine,6045  Baltimore Ave,19143,a-taste-o-home-philadelphia,3.5,7
Caribbean Delight Food,1124  South St,19147,caribbean-delight-philadelphia,3.5,35
Caribbean Feast,1338  Rising Sun Ave,19140,caribbean-feast-philadelphia-2,3.0,42
Carina Tea & Waffles,3701  Chestnut St,19104,carina-tea-and-waffles-philadelphia,3.5,73
Carlo's Bakery,2101  Walnut St,19103,carlos-bakery-philadelphia,3.0,89
Casa Brasil,6222  Bustleton Ave,19149,the-taste-of-brazil-philadelphia-philadelphia,3.5,57
Casbah Caterers,3461 E Thompson St,19134,casbah-caterers-philadelphia,4.0,2
Casselli's,7620  Ridge Ave,19128,cassellis-ristorante-philadelphia,3.5,37
Castor Dollar Express,7244  Castor Ave   A,19149,usave-shipping-center-philadelphia,5.0,2
Castor Pizza,6038  Castor Ave,19149,castor-pizza-philadelphia,3.5,3
Catahoula,775 S Front St,19147,catahoula-philadelphia,4.0,253
Catering By Design,18 W Hortter St,19119,catering-by-design-philadelphia,5.0,13
Cathedral Village,600 E Cathedral Rd,19128,dalessandros-steaks-philadelphia,4.5,958
Cav's Head House,421 S 2nd St,19147,cavanaughs-headhouse-square-philadelphia,3.5,57
Cavanaugh's,119 S 39th St,19104,cavanaughs-restaurant-philadelphia,2.5,85
Cavanaugh's Rittenhouse,1823  Sansom St,19103,cavanaughs-rittenhouse-philadelphia-2,3.5,152
Cavanaugh's River Deck,417 N Delaware Ave,19123,cavanaughs-riverdeck-philadelphia,2.5,126
Cedar Point,2370 E Norris St,19125,cedar-point-bar-and-kitchen-philadelphia,4.0,211
Center Fold Lounge,1602 W Passyunk Ave,19145,centerfolds-lounge-philadelphia,4.5,5
Central Pizza,335 E Girard Ave,19125,central-pizza-philadelphia,3.5,39
Chaat and Chai,1532  Snyder Ave,19145,chaat-and-chai-philadelphia,4.0,42
Chabaa Thai Bistro,4343  Main St,19127,chabaa-thai-bistro-philadelphia,4.0,240
Champagne Bar,21 E Chelten Ave,19144,champagne-cafe-philadelphia,2.5,10
Charlie B.'s,4948 N Broad St,19141,charley-bs-bar-and-grill-philadelphia,4.0,2
Charlie was a Sinner,131 S 13th St,19107,charlie-was-a-sinner-philadelphia,4.0,466
Chase's Hop Shop,7235  Rising Sun Ave,19111,chases-hop-shop-philadelphia-2,5.0,49
Chatkhary,306 W Chelten Ave,19144,chatkharay-indian-and-pakistani-grill-philadelphia,2.0,36
Chattime Hand Drawn Noodle & Japanese Cuisine,3608  Chestnut St,19104,ochatto-philadelphia,3.5,57
Checkers,7115  Stenton Ave,19138,checkers-philadelphia-2,1.5,4
Checkers Restaurant,9173  Roosevelt Blvd,19114,jakes-wayback-burgers-philadelphia,2.5,33
Chef Ken's Cafe,7135  Germantown Ave,19119,chef-kens-cafe-philadelphia,4.0,64
Chef Tony's Kitchen,4320  Megargee St,19136,chef-tonys-kitchen-philadelphia,5.0,1
Chef's Market,231  South St,19106,chefs-table-catering-philadelphia,4.5,17
Cherry Rose Cafe,4367  Cresson St,19127,cherry-rose-cafe-philadelphia,5.0,2
Cherry Street Tavern,129 N 22nd St,19103,cherry-street-tavern-philadelphia,4.0,105
Chester Pizza,5504  Chester Ave,19143,chester-family-pizza-philadelphia,3.0,3
Chestnut Food Market,812  Chestnut St,19107,chestnut-food-market-philadelphia,4.0,7
Chestnut Grill & Sidewalk Cafe,8229  Germantown Ave   hotel-C,19118,chestnut-grill-and-sidewalk-cafe-philadelphia,3.5,106
Chestnut Hill Cheese Shop,8509  Germantown Ave,19118,the-chestnut-hill-cheese-shop-philadelphia,4.0,25
Chestnut Hill Coffee Company,8620  Germantown Ave,19118,chestnut-hill-coffee-company-philadelphia,4.5,136
Chestnut Hill College,9601  Germantown Ave   a,19118,chestnut-hill-college-philadelphia,4.0,4
Chestnut Hill Hospital Cafeteria,8835  Germantown Ave,19118,chestnut-hill-hospital-philadelphia,3.0,23
Chestnut Oil Express,4125  Chestnut St,19104,chestnut-wash-and-lube-philadelphia,3.5,23
Chestnut Street Philly Bagels,1705  Chestnut St,19103,chestnut-street-philly-bagels-philadelphia,4.0,118
Cheu Noodle Bar,255 S 10th St,19107,cheu-noodle-bar-philadelphia,4.0,549
Chhaya Cafe,1819 E Passyunk Ave,19148,chhaya-cafe-philadelphia-3,4.0,234
Chiarella's Ristorante,1600 S 11th St,19148,chiarellas-ristorante-philadelphia,4.0,105
Chick A Lic,138 S 11th St,19107,chix-and-wings-philadelphia-2,3.5,83
Chick-Fil-A,1625  Chestnut St STE F8,19103,chick-fil-a-philadelphia-4,3.5,36
Chick-fil-A  Restaurant,2301 E Butler St,19137,chick-fil-a-philadelphia-16,4.0,12
Chick-Fil-A of Whitman Square,9711  Roosevelt Blvd   c,19114,chick-fil-a-philadelphia-15,4.5,35
Chickie & Pete's Cafe,4010  Robbins St,19135,chickies-and-petes-cafe-philadelphia,3.5,64
